ror_id,ror_name,year,gisd_score,gisd_5,gisd_10,gisd_k
0804,Hochrhein-Bodensee,1999,0.503,3,6,2
0804,Hochrhein-Bodensee,2000,0.45511,3,6,2
0804,Hochrhein-Bodensee,2001,0.45764,3,6,2
0804,Hochrhein-Bodensee,2002,0.46868,3,5,2
0804,Hochrhein-Bodensee,2003,0.43481,3,5,2
0804,Hochrhein-Bodensee,2004,0.43389,3,5,2
0804,Hochrhein-Bodensee,2005,0.42608,3,5,2
0804,Hochrhein-Bodensee,2006,0.43744,3,5,2
0804,Hochrhein-Bodensee,2007,0.47608,3,5,2
0804,Hochrhein-Bodensee,2008,0.50156,3,5,2
0804,Hochrhein-Bodensee,2009,0.51649,3,5,2
0804,Hochrhein-Bodensee,2010,0.50385,3,5,2
0804,Hochrhein-Bodensee,2011,0.48289,3,5,2
0804,Hochrhein-Bodensee,2012,0.52577,3,5,2
0804,Hochrhein-Bodensee,2013,0.53423,3,5,2
0804,Hochrhein-Bodensee,2014,0.59891,3,6,2
0804,Hochrhein-Bodensee,2015,0.55056,3,5,2
0804,Hochrhein-Bodensee,2016,0.56383,3,5,2
0804,Hochrhein-Bodensee,2017,0.61606,3,5,2
0804,Hochrhein-Bodensee,2018,0.58092,3,5,2
0804,Hochrhein-Bodensee,2019,0.58992,3,5,2
0804,Hochrhein-Bodensee,2020,0.60713,3,5,2
0804,Hochrhein-Bodensee,2021,0.61617,3,5,2
0805,Mittlerer Oberrhein,1998,0.22831,1,1,1
0805,Mittlerer Oberrhein,1999,0.2523,1,1,1
0805,Mittlerer Oberrhein,2000,0.22405,1,1,1
0805,Mittlerer Oberrhein,2001,0.20089,1,1,1
0805,Mittlerer Oberrhein,2002,0.22197,1,1,1
0805,Mittlerer Oberrhein,2003,0.21075,1,1,1
0805,Mittlerer Oberrhein,2004,0.20235,1,1,1
0805,Mittlerer Oberrhein,2005,0.2007,1,1,1
0805,Mittlerer Oberrhein,2006,0.20515,1,1,1
0805,Mittlerer Oberrhein,2007,0.20647,1,1,1
0805,Mittlerer Oberrhein,2008,0.23949,1,1,1
0805,Mittlerer Oberrhein,2009,0.26771,1,1,1
0805,Mittlerer Oberrhein,2010,0.26574,1,1,1
0805,Mittlerer Oberrhein,2011,0.24946,1,1,1
0805,Mittlerer Oberrhein,2012,0.30454,1,2,1
0805,Mittlerer Oberrhein,2013,0.30611,1,1,1
0805,Mittlerer Oberrhein,2014,0.34531,1,1,1
0805,Mittlerer Oberrhein,2015,0.33425,1,1,1
0805,Mittlerer Oberrhein,2016,0.35067,1,1,1
0805,Mittlerer Oberrhein,2017,0.37567,1,1,1
0805,Mittlerer Oberrhein,2018,0.36656,1,2,1
0805,Mittlerer Oberrhein,2019,0.37,1,1,1
0805,Mittlerer Oberrhein,2020,0.37721,1,2,1
0805,Mittlerer Oberrhein,2021,0.39765,1,2,1
0806,Neckar-Alb,1998,0.32343,1,2,1
0806,Neckar-Alb,1999,0.32602,1,2,1
0806,Neckar-Alb,2000,0.30305,1,2,1
0806,Neckar-Alb,2001,0.28177,1,2,1
0806,Neckar-Alb,2002,0.33591,1,2,1
0806,Neckar-Alb,2003,0.30801,1,2,1
0806,Neckar-Alb,2004,0.30056,1,2,1
0806,Neckar-Alb,2005,0.29373,1,2,1
0806,Neckar-Alb,2006,0.29863,1,2,1
0806,Neckar-Alb,2007,0.303,1,2,1
0806,Neckar-Alb,2008,0.32599,1,2,1
0806,Neckar-Alb,2009,0.35167,1,2,1
0806,Neckar-Alb,2010,0.34967,1,2,1
0806,Neckar-Alb,2011,0.3114,1,2,1
0806,Neckar-Alb,2012,0.35433,2,3,2
0806,Neckar-Alb,2013,0.37156,1,2,1
0806,Neckar-Alb,2014,0.38919,1,2,1
0806,Neckar-Alb,2015,0.37775,1,2,1
0806,Neckar-Alb,2016,0.39294,1,2,1
0806,Neckar-Alb,2017,0.42148,1,2,1
0806,Neckar-Alb,2018,0.39142,1,2,1
0806,Neckar-Alb,2019,0.40535,1,2,1
0806,Neckar-Alb,2020,0.41679,1,2,1
0806,Neckar-Alb,2021,0.43853,1,2,1
0807,Nordschwarzwald,1998,0.36516,2,3,2
0807,Nordschwarzwald,1999,0.3744,2,3,2
0807,Nordschwarzwald,2000,0.33131,2,3,2
0807,Nordschwarzwald,2001,0.31888,2,3,2
0807,Nordschwarzwald,2002,0.37292,2,3,2
0807,Nordschwarzwald,2003,0.35105,2,4,2
0807,Nordschwarzwald,2004,0.34284,2,3,2
0807,Nordschwarzwald,2005,0.35972,2,4,2
0807,Nordschwarzwald,2006,0.35649,2,3,2
0807,Nordschwarzwald,2007,0.33112,2,3,2
0807,Nordschwarzwald,2008,0.39668,2,3,2
0807,Nordschwarzwald,2009,0.40727,2,3,2
0807,Nordschwarzwald,2010,0.41616,2,4,2
0807,Nordschwarzwald,2011,0.37642,2,3,2
0807,Nordschwarzwald,2012,0.43581,2,4,2
0807,Nordschwarzwald,2013,0.46011,2,4,2
0807,Nordschwarzwald,2014,0.48437,2,3,2
0807,Nordschwarzwald,2015,0.48603,2,4,2
0807,Nordschwarzwald,2016,0.51669,2,4,2
0807,Nordschwarzwald,2017,0.57421,3,5,2
0807,Nordschwarzwald,2018,0.52113,2,4,2
0807,Nordschwarzwald,2019,0.53061,2,4,2
0807,Nordschwarzwald,2020,0.543,2,4,2
0807,Nordschwarzwald,2021,0.57848,3,5,2
0808,Ostwürttemberg,1998,0.28733,1,2,1
0808,Ostwürttemberg,1999,0.31959,1,2,1
0808,Ostwürttemberg,2000,0.30091,1,2,1
0808,Ostwürttemberg,2001,0.28711,1,2,1
0808,Ostwürttemberg,2002,0.34135,2,3,2
0808,Ostwürttemberg,2003,0.31264,1,2,1
0808,Ostwürttemberg,2004,0.30696,1,2,1
0808,Ostwürttemberg,2005,0.31195,1,2,1
0808,Ostwürttemberg,2006,0.288,1,2,1
0808,Ostwürttemberg,2007,0.28689,1,2,1
0808,Ostwürttemberg,2008,0.30955,1,2,1
0808,Ostwürttemberg,2009,0.34499,1,2,1
0808,Ostwürttemberg,2010,0.34185,1,2,1
0808,Ostwürttemberg,2011,0.31585,1,2,1
0808,Ostwürttemberg,2012,0.35795,2,3,2
0808,Ostwürttemberg,2013,0.34526,1,2,1
0808,Ostwürttemberg,2014,0.38842,1,2,1
0808,Ostwürttemberg,2015,0.39327,1,2,1
0808,Ostwürttemberg,2016,0.42868,2,3,2
0808,Ostwürttemberg,2017,0.43728,1,2,1
0808,Ostwürttemberg,2018,0.40113,1,2,1
0808,Ostwürttemberg,2019,0.39359,1,2,1
0808,Ostwürttemberg,2020,0.40755,1,2,1
0808,Ostwürttemberg,2021,0.42837,1,2,1
0809,Schwarzwald-Baar-Heuberg,1998,0.41396,2,4,2
0809,Schwarzwald-Baar-Heuberg,1999,0.41694,2,4,2
0809,Schwarzwald-Baar-Heuberg,2000,0.39882,2,4,2
0809,Schwarzwald-Baar-Heuberg,2001,0.39569,2,4,2
0809,Schwarzwald-Baar-Heuberg,2002,0.44354,3,5,2
0809,Schwarzwald-Baar-Heuberg,2003,0.41109,3,5,2
0809,Schwarzwald-Baar-Heuberg,2004,0.41713,3,5,2
0809,Schwarzwald-Baar-Heuberg,2005,0.41645,3,5,2
0809,Schwarzwald-Baar-Heuberg,2006,0.39793,2,4,2
0809,Schwarzwald-Baar-Heuberg,2007,0.40117,2,4,2
0809,Schwarzwald-Baar-Heuberg,2008,0.42832,2,4,2
0809,Schwarzwald-Baar-Heuberg,2009,0.4541,2,4,2
0809,Schwarzwald-Baar-Heuberg,2010,0.45933,2,4,2
0809,Schwarzwald-Baar-Heuberg,2011,0.42077,2,4,2
0809,Schwarzwald-Baar-Heuberg,2012,0.46786,3,5,2
0809,Schwarzwald-Baar-Heuberg,2013,0.50561,2,4,2
0809,Schwarzwald-Baar-Heuberg,2014,0.53719,3,5,2
0809,Schwarzwald-Baar-Heuberg,2015,0.50026,2,4,2
0809,Schwarzwald-Baar-Heuberg,2016,0.52762,2,4,2
0809,Schwarzwald-Baar-Heuberg,2017,0.57439,3,5,2
0809,Schwarzwald-Baar-Heuberg,2018,0.51343,2,4,2
0809,Schwarzwald-Baar-Heuberg,2019,0.51133,2,4,2
0809,Schwarzwald-Baar-Heuberg,2020,0.52521,2,4,2
0809,Schwarzwald-Baar-Heuberg,2021,0.5628,2,4,2
0810,Stuttgart,1998,0.16635,1,1,1
0810,Stuttgart,1999,0.18084,1,1,1
0810,Stuttgart,2000,0.15161,1,1,1
0810,Stuttgart,2001,0.15297,1,1,1
0810,Stuttgart,2002,0.19226,1,1,1
0810,Stuttgart,2003,0.15902,1,1,1
0810,Stuttgart,2004,0.13869,1,1,1
0810,Stuttgart,2005,0.13977,1,1,1
0810,Stuttgart,2006,0.13556000000000001,1,1,1
0810,Stuttgart,2007,0.11786,1,1,1
0810,Stuttgart,2008,0.1626,1,1,1
0810,Stuttgart,2009,0.18558,1,1,1
0810,Stuttgart,2010,0.18831,1,1,1
0810,Stuttgart,2011,0.15858,1,1,1
0810,Stuttgart,2012,0.21819,1,1,1
0810,Stuttgart,2013,0.22017,1,1,1
0810,Stuttgart,2014,0.25149,1,1,1
0810,Stuttgart,2015,0.23784,1,1,1
0810,Stuttgart,2016,0.25901,1,1,1
0810,Stuttgart,2017,0.28266,1,1,1
0810,Stuttgart,2018,0.24813,1,1,1
0810,Stuttgart,2019,0.25164,1,1,1
0810,Stuttgart,2020,0.26228,1,1,1
0810,Stuttgart,2021,0.28394,1,1,1
0811,Südlicher Oberrhein,1998,0.33715,2,3,2
0811,Südlicher Oberrhein,1999,0.36995,2,3,2
0811,Südlicher Oberrhein,2000,0.32086,2,3,2
0811,Südlicher Oberrhein,2001,0.32726,2,3,2
0811,Südlicher Oberrhein,2002,0.35524,2,3,2
0811,Südlicher Oberrhein,2003,0.32631,2,3,2
0811,Südlicher Oberrhein,2004,0.32167,2,3,2
0811,Südlicher Oberrhein,2005,0.32719,2,3,2
0811,Südlicher Oberrhein,2006,0.33445,2,3,2
0811,Südlicher Oberrhein,2007,0.3509,2,3,2
0811,Südlicher Oberrhein,2008,0.37313,2,3,2
0811,Südlicher Oberrhein,2009,0.39774,2,3,2
0811,Südlicher Oberrhein,2010,0.39246,2,3,2
0811,Südlicher Oberrhein,2011,0.3646,2,3,2
0811,Südlicher Oberrhein,2012,0.40894,2,3,2
0811,Südlicher Oberrhein,2013,0.41968,2,3,2
0811,Südlicher Oberrhein,2014,0.44649,2,3,2
0811,Südlicher Oberrhein,2015,0.4401,2,3,2
0811,Südlicher Oberrhein,2016,0.45434,2,3,2
0811,Südlicher Oberrhein,2017,0.50273,2,3,2
0811,Südlicher Oberrhein,2018,0.45275,2,3,2
0811,Südlicher Oberrhein,2019,0.46491,2,3,2
0811,Südlicher Oberrhein,2020,0.47435,2,3,2
0811,Südlicher Oberrhein,2021,0.49353,2,3,2
0812,Unterer Neckar,1998,0.29356,1,2,1
0812,Unterer Neckar,1999,0.32093,1,2,1
0812,Unterer Neckar,2000,0.28516,1,2,1
0812,Unterer Neckar,2001,0.27934,1,2,1
0812,Unterer Neckar,2002,0.29063,1,2,1
0812,Unterer Neckar,2003,0.26929,1,2,1
0812,Unterer Neckar,2004,0.26536,1,2,1
0812,Unterer Neckar,2005,0.27607,1,2,1
0812,Unterer Neckar,2006,0.26644,1,1,1
0812,Unterer Neckar,2007,0.2757,1,1,1
0812,Unterer Neckar,2008,0.30059,1,1,1
0812,Unterer Neckar,2009,0.31792,1,2,1
0812,Unterer Neckar,2010,0.3125,1,2,1
0812,Unterer Neckar,2011,0.28914,1,2,1
0812,Unterer Neckar,2012,0.31247,1,2,1
0812,Unterer Neckar,2013,0.31377,1,2,1
0812,Unterer Neckar,2014,0.37164,1,2,1
0812,Unterer Neckar,2015,0.35308,1,2,1
0812,Unterer Neckar,2016,0.38158,1,2,1
0812,Unterer Neckar,2017,0.40497,1,2,1
0812,Unterer Neckar,2018,0.39013,1,2,1
0812,Unterer Neckar,2019,0.38015,1,2,1
0812,Unterer Neckar,2020,0.38574,1,2,1
0812,Unterer Neckar,2021,0.40939,1,2,1
0901,Allgäu,1998,0.33611,2,3,2
0901,Allgäu,1999,0.34572,2,3,2
0901,Allgäu,2000,0.317,2,3,2
0901,Allgäu,2001,0.30366,1,2,1
0901,Allgäu,2002,0.33336,1,2,1
0901,Allgäu,2003,0.32912,2,3,2
0901,Allgäu,2004,0.32257,2,3,2
0901,Allgäu,2005,0.33987,2,3,2
0901,Allgäu,2006,0.32938,2,3,2
0901,Allgäu,2007,0.32935,2,3,2
0901,Allgäu,2008,0.35897,2,3,2
0901,Allgäu,2009,0.35888,2,3,2
0901,Allgäu,2010,0.35772,2,3,2
0901,Allgäu,2011,0.3592,2,3,2
0901,Allgäu,2012,0.34667,1,2,1
0901,Allgäu,2013,0.38093,1,2,1
0901,Allgäu,2014,0.4028,2,3,2
0901,Allgäu,2015,0.40029,2,3,2
0901,Allgäu,2016,0.43067,2,3,2
0901,Allgäu,2017,0.43905,1,2,1
0901,Allgäu,2018,0.39236,1,2,1
0901,Allgäu,2019,0.40421,1,2,1
0901,Allgäu,2020,0.4328,2,3,2
0901,Allgäu,2021,0.41106,1,2,1
0902,Augsburg,1998,0.36975,2,4,2
0902,Augsburg,1999,0.3596,2,3,2
0902,Augsburg,2000,0.32264,2,3,2
0902,Augsburg,2001,0.32611,2,3,2
0902,Augsburg,2002,0.35738,2,3,2
0902,Augsburg,2003,0.33312,2,3,2
0902,Augsburg,2004,0.34058,2,3,2
0902,Augsburg,2005,0.35505,2,3,2
0902,Augsburg,2006,0.3558,2,3,2
0902,Augsburg,2007,0.35954,2,3,2
0902,Augsburg,2008,0.37354,2,3,2
0902,Augsburg,2009,0.37329,2,3,2
0902,Augsburg,2010,0.37257,2,3,2
0902,Augsburg,2011,0.36548,2,3,2
0902,Augsburg,2012,0.35622,2,3,2
0902,Augsburg,2013,0.38669,2,3,2
0902,Augsburg,2014,0.40222,2,3,2
0902,Augsburg,2015,0.40242,2,3,2
0902,Augsburg,2016,0.41821,1,2,1
0902,Augsburg,2017,0.44323,2,3,2
0902,Augsburg,2018,0.41071,2,3,2
0902,Augsburg,2019,0.42915,2,3,2
0902,Augsburg,2020,0.43502999999999997,2,3,2
0902,Augsburg,2021,0.44094,1,2,1
0903,Bayerischer Untermain,1998,0.37407,2,4,2
0903,Bayerischer Untermain,1999,0.38418,2,4,2
0903,Bayerischer Untermain,2000,0.36165,2,4,2
0903,Bayerischer Untermain,2001,0.35437,2,4,2
0903,Bayerischer Untermain,2002,0.38573,2,4,2
0903,Bayerischer Untermain,2003,0.36162,2,4,2
0903,Bayerischer Untermain,2004,0.35534,2,4,2
0903,Bayerischer Untermain,2005,0.34455,2,3,2
0903,Bayerischer Untermain,2006,0.33986,2,3,2
0903,Bayerischer Untermain,2007,0.32341,2,3,2
0903,Bayerischer Untermain,2008,0.35777,2,3,2
0903,Bayerischer Untermain,2009,0.3685,2,3,2
0903,Bayerischer Untermain,2010,0.36281,2,3,2
0903,Bayerischer Untermain,2011,0.36775,2,3,2
0903,Bayerischer Untermain,2012,0.36737,2,3,2
0903,Bayerischer Untermain,2013,0.39277,2,3,2
0903,Bayerischer Untermain,2014,0.41159,2,3,2
0903,Bayerischer Untermain,2015,0.40332,2,3,2
0903,Bayerischer Untermain,2016,0.46185,2,3,2
0903,Bayerischer Untermain,2017,0.45065,2,3,2
0903,Bayerischer Untermain,2018,0.43492,2,3,2
0903,Bayerischer Untermain,2019,0.42849,2,3,2
0903,Bayerischer Untermain,2020,0.46915,2,3,2
0903,Bayerischer Untermain,2021,0.45841,2,3,2
0904,Donau-Iller (BY),1998,0.35722,2,3,2
0904,Donau-Iller (BY),1999,0.33013,1,2,1
0904,Donau-Iller (BY),2000,0.33092,2,3,2
0904,Donau-Iller (BY),2001,0.33755,2,3,2
0904,Donau-Iller (BY),2002,0.36234,2,3,2
0904,Donau-Iller (BY),2003,0.32109,1,2,1
0904,Donau-Iller (BY),2004,0.31836,1,2,1
0904,Donau-Iller (BY),2005,0.3276,2,3,2
0904,Donau-Iller (BY),2006,0.30124,1,2,1
0904,Donau-Iller (BY),2007,0.28187,1,2,1
0904,Donau-Iller (BY),2008,0.32066,1,2,1
0904,Donau-Iller (BY),2009,0.34232,1,2,1
0904,Donau-Iller (BY),2010,0.34134,1,2,1
0904,Donau-Iller (BY),2011,0.325,1,2,1
0904,Donau-Iller (BY),2012,0.3467,1,2,1
0904,Donau-Iller (BY),2013,0.38892,2,3,2
0904,Donau-Iller (BY),2014,0.38999,1,2,1
0904,Donau-Iller (BY),2015,0.39312,1,2,1
0904,Donau-Iller (BY),2016,0.41626,1,2,1
0904,Donau-Iller (BY),2017,0.44698,2,3,2
0904,Donau-Iller (BY),2018,0.40892,1,2,1
0904,Donau-Iller (BY),2019,0.42293,2,3,2
0904,Donau-Iller (BY),2020,0.42807,1,2,1
0904,Donau-Iller (BY),2021,0.44701,2,3,2
0905,Donau-Wald,1998,0.46985,3,6,2
0905,Donau-Wald,1999,0.48882,3,5,2
0905,Donau-Wald,2000,0.44056,3,5,2
0905,Donau-Wald,2001,0.45133,3,6,2
0905,Donau-Wald,2002,0.52212,4,7,2
0905,Donau-Wald,2003,0.48411,3,6,2
0905,Donau-Wald,2004,0.47219,3,6,2
0905,Donau-Wald,2005,0.47424,3,6,2
0905,Donau-Wald,2006,0.47861,3,6,2
0905,Donau-Wald,2007,0.45962,3,5,2
0905,Donau-Wald,2008,0.52033,3,6,2
0905,Donau-Wald,2009,0.52697,3,6,2
0905,Donau-Wald,2010,0.52908,3,6,2
0905,Donau-Wald,2011,0.50966,3,5,2
0905,Donau-Wald,2012,0.49187,3,5,2
0905,Donau-Wald,2013,0.50659,3,5,2
0905,Donau-Wald,2014,0.5277,3,5,2
0905,Donau-Wald,2015,0.53408,3,5,2
0905,Donau-Wald,2016,0.56076,3,5,2
0905,Donau-Wald,2017,0.5795,3,5,2
0905,Donau-Wald,2018,0.52957,2,4,2
0905,Donau-Wald,2019,0.54017,2,4,2
0905,Donau-Wald,2020,0.55336,2,4,2
0905,Donau-Wald,2021,0.56274,2,4,2
0906,Industrieregion Mittelfranken,1998,0.32889,2,3,2
0906,Industrieregion Mittelfranken,1999,0.33555,1,2,1
0906,Industrieregion Mittelfranken,2000,0.29063,1,2,1
0906,Industrieregion Mittelfranken,2001,0.29698,1,2,1
0906,Industrieregion Mittelfranken,2002,0.30872,1,2,1
0906,Industrieregion Mittelfranken,2003,0.30313,1,2,1
0906,Industrieregion Mittelfranken,2004,0.30683,1,2,1
0906,Industrieregion Mittelfranken,2005,0.30193,1,2,1
0906,Industrieregion Mittelfranken,2006,0.30329,1,2,1
0906,Industrieregion Mittelfranken,2007,0.30155,1,2,1
0906,Industrieregion Mittelfranken,2008,0.31477,1,2,1
0906,Industrieregion Mittelfranken,2009,0.30482,1,1,1
0906,Industrieregion Mittelfranken,2010,0.31062,1,1,1
0906,Industrieregion Mittelfranken,2011,0.28541,1,1,1
0906,Industrieregion Mittelfranken,2012,0.29951,1,1,1
0906,Industrieregion Mittelfranken,2013,0.32526,1,2,1
0906,Industrieregion Mittelfranken,2014,0.3625,1,2,1
0906,Industrieregion Mittelfranken,2015,0.3394,1,2,1
0906,Industrieregion Mittelfranken,2016,0.36789,1,2,1
0906,Industrieregion Mittelfranken,2017,0.38785,1,2,1
0906,Industrieregion Mittelfranken,2018,0.36898,1,2,1
0906,Industrieregion Mittelfranken,2019,0.37611,1,2,1
0906,Industrieregion Mittelfranken,2020,0.376,1,1,1
0906,Industrieregion Mittelfranken,2021,0.38446,1,1,1
0907,Ingolstadt,1998,0.23206,1,1,1
0907,Ingolstadt,1999,0.2244,1,1,1
0907,Ingolstadt,2000,0.24387,1,1,1
0907,Ingolstadt,2001,0.24106,1,1,1
0907,Ingolstadt,2002,0.29716,1,2,1
0907,Ingolstadt,2003,0.25223,1,1,1
0907,Ingolstadt,2004,0.2281,1,1,1
0907,Ingolstadt,2005,0.21716,1,1,1
0907,Ingolstadt,2006,0.21059,1,1,1
0907,Ingolstadt,2007,0.21815,1,1,1
0907,Ingolstadt,2008,0.25445,1,1,1
0907,Ingolstadt,2009,0.24299,1,1,1
0907,Ingolstadt,2010,0.21546,1,1,1
0907,Ingolstadt,2011,0.2075,1,1,1
0907,Ingolstadt,2012,0.20904,1,1,1
0907,Ingolstadt,2013,0.19765,1,1,1
0907,Ingolstadt,2014,0.20485,1,1,1
0907,Ingolstadt,2015,0.17541,1,1,1
0907,Ingolstadt,2016,0.1962,1,1,1
0907,Ingolstadt,2017,0.22044,1,1,1
0907,Ingolstadt,2018,0.20831,1,1,1
0907,Ingolstadt,2019,0.2244,1,1,1
0907,Ingolstadt,2020,0.22725,1,1,1
0907,Ingolstadt,2021,0.25747,1,1,1
0908,Landshut,1998,0.30828,1,2,1
0908,Landshut,1999,0.34005,2,3,2
0908,Landshut,2000,0.3102,2,3,2
0908,Landshut,2001,0.3269,2,3,2
0908,Landshut,2002,0.35031,2,3,2
0908,Landshut,2003,0.33591,2,3,2
0908,Landshut,2004,0.3392,2,3,2
0908,Landshut,2005,0.3373,2,3,2
0908,Landshut,2006,0.3283,2,3,2
0908,Landshut,2007,0.31808,1,2,1
0908,Landshut,2008,0.37279,2,3,2
0908,Landshut,2009,0.36769,2,3,2
0908,Landshut,2010,0.35744,2,3,2
0908,Landshut,2011,0.36046,2,3,2
0908,Landshut,2012,0.34377,1,2,1
0908,Landshut,2013,0.36033,1,2,1
0908,Landshut,2014,0.40083,1,2,1
0908,Landshut,2015,0.38145,1,2,1
0908,Landshut,2016,0.40268,1,2,1
0908,Landshut,2017,0.41564,1,2,1
0908,Landshut,2018,0.3932,1,2,1
0908,Landshut,2019,0.41607,1,2,1
0908,Landshut,2020,0.4233,1,2,1
0908,Landshut,2021,0.42446,1,2,1
0909,Main-Rhön,1998,0.46957,3,5,2
0909,Main-Rhön,1999,0.47092,3,5,2
0909,Main-Rhön,2000,0.4154,3,5,2
0909,Main-Rhön,2001,0.41166,3,5,2
0909,Main-Rhön,2002,0.46623,3,5,2
0909,Main-Rhön,2003,0.46244,3,5,2
0909,Main-Rhön,2004,0.43497,3,5,2
0909,Main-Rhön,2005,0.41612,2,4,2
0909,Main-Rhön,2006,0.43365,3,5,2
0909,Main-Rhön,2007,0.43401,2,4,2
0909,Main-Rhön,2008,0.49071,3,5,2
0909,Main-Rhön,2009,0.4733,3,5,2
0909,Main-Rhön,2010,0.46788,3,5,2
0909,Main-Rhön,2011,0.46245000000000003,3,5,2
0909,Main-Rhön,2012,0.45718,2,4,2
0909,Main-Rhön,2013,0.46,2,4,2
0909,Main-Rhön,2014,0.4936,2,4,2
0909,Main-Rhön,2015,0.48127,2,3,2
0909,Main-Rhön,2016,0.52597,2,4,2
0909,Main-Rhön,2017,0.55111,2,4,2
0909,Main-Rhön,2018,0.5088,2,4,2
0909,Main-Rhön,2019,0.50687,2,4,2
0909,Main-Rhön,2020,0.50013,2,3,2
0909,Main-Rhön,2021,0.52134,2,4,2
0910,München,1998,0,1,1,1
0910,München,1999,0,1,1,1
0910,München,2000,0,1,1,1
0910,München,2001,0,1,1,1
0910,München,2002,0,1,1,1
0910,München,2003,0,1,1,1
0910,München,2004,0,1,1,1
0910,München,2005,0,1,1,1
0910,München,2006,0,1,1,1
0910,München,2007,0,1,1,1
0910,München,2008,0,1,1,1
0910,München,2009,0,1,1,1
0910,München,2010,0,1,1,1
0910,München,2011,0,1,1,1
0910,München,2012,0,1,1,1
0910,München,2013,0,1,1,1
0910,München,2014,0,1,1,1
0910,München,2015,0,1,1,1
0910,München,2016,0,1,1,1
0910,München,2017,0,1,1,1
0910,München,2018,0,1,1,1
0910,München,2019,0,1,1,1
0910,München,2020,0,1,1,1
0910,München,2021,0,1,1,1
0911,Oberfranken-Ost,1998,0.43999,3,5,2
0911,Oberfranken-Ost,1999,0.45882,3,5,2
0911,Oberfranken-Ost,2000,0.41146,3,5,2
0911,Oberfranken-Ost,2001,0.43188,3,5,2
0911,Oberfranken-Ost,2002,0.48696,3,6,2
0911,Oberfranken-Ost,2003,0.46404,3,6,2
0911,Oberfranken-Ost,2004,0.45055,3,6,2
0911,Oberfranken-Ost,2005,0.45431,3,5,2
0911,Oberfranken-Ost,2006,0.45251,3,5,2
0911,Oberfranken-Ost,2007,0.45983,3,5,2
0911,Oberfranken-Ost,2008,0.48838,3,5,2
0911,Oberfranken-Ost,2009,0.48633,3,5,2
0911,Oberfranken-Ost,2010,0.47659,3,5,2
0911,Oberfranken-Ost,2011,0.47612,3,5,2
0911,Oberfranken-Ost,2012,0.48499,3,5,2
0911,Oberfranken-Ost,2013,0.50861,3,5,2
0911,Oberfranken-Ost,2014,0.52119,3,5,2
0911,Oberfranken-Ost,2015,0.53044,3,5,2
0911,Oberfranken-Ost,2016,0.54229,3,5,2
0911,Oberfranken-Ost,2017,0.56082,2,4,2
0911,Oberfranken-Ost,2018,0.53146,3,5,2
0911,Oberfranken-Ost,2019,0.54661,3,5,2
0911,Oberfranken-Ost,2020,0.5619,3,5,2
0911,Oberfranken-Ost,2021,0.54986,2,4,2
0912,Oberfranken-West,1998,0.38809,2,4,2
0912,Oberfranken-West,1999,0.39956,2,4,2
0912,Oberfranken-West,2000,0.34136,2,4,2
0912,Oberfranken-West,2001,0.33426,2,3,2
0912,Oberfranken-West,2002,0.40299,2,4,2
0912,Oberfranken-West,2003,0.37573,2,4,2
0912,Oberfranken-West,2004,0.3676,2,4,2
0912,Oberfranken-West,2005,0.37531,2,4,2
0912,Oberfranken-West,2006,0.38208,2,4,2
0912,Oberfranken-West,2007,0.37087,2,3,2
0912,Oberfranken-West,2008,0.39821,2,3,2
0912,Oberfranken-West,2009,0.39424,2,3,2
0912,Oberfranken-West,2010,0.38866,2,3,2
0912,Oberfranken-West,2011,0.38822,2,3,2
0912,Oberfranken-West,2012,0.39798,2,3,2
0912,Oberfranken-West,2013,0.41313,2,3,2
0912,Oberfranken-West,2014,0.44547,2,3,2
0912,Oberfranken-West,2015,0.41834,2,3,2
0912,Oberfranken-West,2016,0.43546,2,3,2
0912,Oberfranken-West,2017,0.46618,2,3,2
0912,Oberfranken-West,2018,0.43763,2,3,2
0912,Oberfranken-West,2019,0.45792,2,3,2
0912,Oberfranken-West,2020,0.45939,2,3,2
0912,Oberfranken-West,2021,0.46171,2,3,2
0913,Oberland,1998,0.17906,1,1,1
0913,Oberland,1999,0.19613,1,1,1
0913,Oberland,2000,0.17459,1,1,1
0913,Oberland,2001,0.18308,1,1,1
0913,Oberland,2002,0.19906,1,1,1
0913,Oberland,2003,0.17911,1,1,1
0913,Oberland,2004,0.19477,1,1,1
0913,Oberland,2005,0.19861,1,1,1
0913,Oberland,2006,0.17993,1,1,1
0913,Oberland,2007,0.18364,1,1,1
0913,Oberland,2008,0.2145,1,1,1
0913,Oberland,2009,0.21024,1,1,1
0913,Oberland,2010,0.21914,1,1,1
0913,Oberland,2011,0.22078,1,1,1
0913,Oberland,2012,0.23375,1,1,1
0913,Oberland,2013,0.23274,1,1,1
0913,Oberland,2014,0.2714,1,1,1
0913,Oberland,2015,0.27804,1,1,1
0913,Oberland,2016,0.29144,1,1,1
0913,Oberland,2017,0.31667,1,1,1
0913,Oberland,2018,0.2918,1,1,1
0913,Oberland,2019,0.29354,1,1,1
0913,Oberland,2020,0.29358,1,1,1
0913,Oberland,2021,0.28155,1,1,1
0914,Oberpfalz-Nord,1998,0.4517,3,5,2
0914,Oberpfalz-Nord,1999,0.47753,3,5,2
0914,Oberpfalz-Nord,2000,0.42356,3,5,2
0914,Oberpfalz-Nord,2001,0.43667,3,5,2
0914,Oberpfalz-Nord,2002,0.48081,3,6,2
